Account,date,n_trades,volume_usd,avg_trade_size_usd,realized_pnl,fees,n_buy,n_sell,n_realized_trades,win_rate,long_short_ratio,net_pnl_after_fees,classification,sentiment_simple,value
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-30,134,290703.24,2169.4271641791042,5049.257348,37.265119999999996,62,72,110.0,1.0,0.8611111111111112,5011.992228,Greed,Greed,70
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-31,172,394910.55,2295.991569767442,6216.099195999999,45.998861,92,80,152.0,0.7894736842105263,1.15,6170.100334999999,Extreme Greed,Greed,76
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-01,148,595897.22,4026.3325675675674,9609.447365,97.74337,114,34,115.0,0.991304347826087,3.3529411764705883,9511.703995,Greed,Greed,68
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-03,351,1032269.1,2940.937606837607,14982.681725,164.396728,100,251,330.0,0.796969696969697,0.398406374501992,14818.284997,Fear,Fear,44
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-04,76,121983.85,1605.050657894737,1985.815595,16.000068,2,74,74.0,1.0,0.02702702702702703,1969.815527,Greed,Greed,72
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-05,20,42145.06,2107.2529999999997,14.590934,4.417903,5,15,15.0,1.0,0.3333333333333333,10.173031000000002,Neutral,Neutral,54
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-06,73,341318.58,4675.59698630137,2055.538866,104.103473,40,33,37.0,0.5405405405405406,1.2121212121212122,1951.435393,Neutral,Neutral,49
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-07,58,231829.37,3997.0581034482757,2648.450789,25.810961,6,52,51.0,0.803921568627451,0.11538461538461539,2622.639828,Fear,Fear,44
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-08,2,13764.55,6882.275,235.47104,1.3213940000000002,1,1,1.0,1.0,1.0,234.149646,Fear,Fear,44
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-09,71,108650.81999999999,1530.2932394366196,627.556755,11.969258,66,5,66.0,1.0,13.2,615.587497,Neutral,Neutral,46
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-10,58,153563.73,2647.6505172413795,990.674468,21.181347,24,34,35.0,1.0,0.7058823529411765,969.4931210000001,Fear,Fear,43
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-11,5,36934.96,7386.992,1053.5230999999999,3.54597,2,3,3.0,1.0,0.6666666666666666,1049.97713,Neutral,Neutral,47
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-12,118,348457.81,2953.0322881355933,-22303.603584,56.602002,31,87,100.0,0.28,0.3563218390804598,-22360.205586,Neutral,Neutral,46
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-13,101,129157.99,1278.79198019802,2390.12335,16.026525,84,17,84.0,1.0,4.9411764705882355,2374.0968249999996,Neutral,Neutral,50
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-15,28,108503.92,3875.14,462.740727,16.740029,9,19,19.0,1.0,0.47368421052631576,446.000698,Neutral,Neutral,50
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-16,5,1706.16,341.232,14.54605,0.370271,4,1,1.0,1.0,4.0,14.175778999999999,Neutral,Neutral,54
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-18,131,314138.47000000003,2398.0035877862597,3112.721339,48.073629,18,113,127.0,0.8346456692913385,0.1592920353982301,3064.64771,Neutral,Neutral,47
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-19,221,356494.68,1613.0980995475113,770.462266,61.884528,204,17,208.0,0.7403846153846154,12.0,708.577738,Fear,Fear,44
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-20,69,145023.33,2101.7873913043477,1727.154021,20.246741,52,17,65.0,1.0,3.0588235294117645,1706.9072800000001,Neutral,Neutral,49
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-21,188,282910.54,1504.8432978723404,2720.828056,41.777771,61,127,149.0,0.8120805369127517,0.48031496062992124,2679.050285,Greed,Greed,55
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-22,121,265560.55,2194.715289256198,1437.17482,34.126202,41,80,82.0,0.975609756097561,0.5125,1403.048618,Neutral,Neutral,49
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-23,125,295546.9,2364.3752000000004,1001.2053860000001,31.916074000000002,26,99,99.0,0.98989898989899,0.26262626262626265,969.2893120000001,Neutral,Neutral,50
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-25,79,189206.48,2395.0187341772153,3622.6256409999996,24.886989,17,62,76.0,1.0,0.27419354838709675,3597.7386519999995,Fear,Fear,25
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-26,86,342731.13,3985.245697674419,5303.037252,56.733821999999996,81,5,81.0,0.9876543209876543,16.2,5246.30343,Extreme Fear,Fear,21
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-02,12,47082.770000000004,3923.564166666667,948.6016900000001,5.349213,11,1,11.0,1.0,11.0,943.2524770000001,Fear,Fear,26
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-03,101,102889.35,1018.7064356435644,-370.250064,9.877271,33,68,68.0,0.8970588235294118,0.4852941176470588,-380.127335,Fear,Fear,33
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-05,2,85842.95999999999,42921.479999999996,-5843.04,19.243244,1,1,1.0,0.0,1.0,-5862.283244,Extreme Fear,Fear,20
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-08,18,28328.35,1573.7972222222222,556.480533,3.15862,17,1,17.0,1.0,17.0,553.321913,Fear,Fear,28
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-11,170,544456.68,3202.6863529411767,23670.188163,112.67065099999999,86,84,161.0,1.0,1.0238095238095237,23557.517512,Extreme Fear,Fear,24
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-12,24,49275.18,2053.1325,788.209533,10.738006,3,21,21.0,1.0,0.14285714285714285,777.4715269999999,Fear,Fear,34
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-13,20,79978.34,3998.917,216.69714,17.30131,1,19,1.0,1.0,0.05263157894736842,199.39583,Neutral,Neutral,45
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-15,33,44620.25,1352.128787878788,500.116094,9.577927,30,3,30.0,0.23333333333333334,10.0,490.538167,Neutral,Neutral,46
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-16,15,31065.52,2071.034666666667,941.32505,3.785233,1,14,14.0,1.0,0.07142857142857142,937.5398170000001,Fear,Fear,30
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-17,152,196439.4,1292.3644736842105,5845.632627,33.132635,96,56,146.0,1.0,1.7142857142857142,5812.499992,Fear,Fear,32
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-18,14,8544.52,610.3228571428572,82.269533,1.835731,10,4,10.0,1.0,2.5,80.433802,Fear,Fear,34
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-19,43,50142.5,1166.1046511627908,106.886191,5.976523,1,42,42.0,0.9285714285714286,0.023809523809523808,100.909668,Fear,Fear,32
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-20,32,30907.17,965.8490625,646.76766,3.462904,1,31,31.0,1.0,0.03225806451612903,643.304756,Neutral,Neutral,49
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-22,63,61012.3,968.4492063492064,4462.921835,12.594714,57,6,61.0,1.0,9.5,4450.327121,Fear,Fear,32
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-24,26,4664.160000000001,179.39076923076925,80.95313,0.990803,23,3,23.0,0.9565217391304348,7.666666666666667,79.962327,Neutral,Neutral,45
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-25,29,75813.27,2614.2506896551727,520.971268,15.198034,15,14,27.0,0.9629629629629629,1.0714285714285714,505.773234,Neutral,Neutral,46
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-26,79,109409.06,1384.9248101265823,96.945218,10.503193,28,51,27.0,0.9259259259259259,0.5490196078431373,86.442025,Neutral,Neutral,47
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-29,83,42161.72,507.97253012048196,133.123947,9.122804,2,81,81.0,0.8148148148148148,0.024691358024691357,124.00114299999998,Fear,Fear,26
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-31,52,49526.1,952.425,1239.24045,4.754582,1,51,51.0,1.0,0.0196078431372549,1234.485868,Fear,Fear,34
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-02,11,32179.99,2925.4536363636366,90.98474,3.0892720000000002,9,2,9.0,1.0,4.5,87.89546800000001,Fear,Fear,44
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-06,39,154160.34,3952.829230769231,3370.85855,21.978677,3,36,36.0,1.0,0.08333333333333333,3348.879873,Fear,Fear,34
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-08,43,48011.8,1116.5534883720932,948.85929,9.123714,1,42,42.0,1.0,0.023809523809523808,939.735576,Extreme Fear,Fear,24
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-09,15,58405.28,3893.6853333333333,1593.7933500000001,12.424271,6,9,6.0,1.0,0.6666666666666666,1581.369079,Extreme Fear,Fear,18
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-12,44,61443.590000000004,1396.4452272727274,1442.90516,10.549133,2,42,42.0,1.0,0.047619047619047616,1432.356027,Fear,Fear,43
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-14,40,124998.53,3124.96325,1828.36966,22.8387,27,13,33.0,1.0,2.076923076923077,1805.53096,Fear,Fear,31
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-15,36,58792.0,1633.111111111111,1208.695445,5.697593,35,1,35.0,1.0,35.0,1202.997852,Fear,Fear,38
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-16,35,93770.65999999999,2679.161714285714,1674.357543,17.342231,27,8,33.0,1.0,3.375,1657.015312,Fear,Fear,29
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-18,6,24291.37,4048.5616666666665,471.89234,5.190304,5,1,5.0,1.0,5.0,466.70203599999996,Fear,Fear,33
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-19,55,63371.38,1152.206909090909,1403.177311,6.656563,28,27,32.0,0.8125,1.037037037037037,1396.520748,Fear,Fear,32
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-20,52,60112.75,1156.014423076923,-111.77234,12.976578,50,2,50.0,0.22,25.0,-124.748918,Fear,Fear,37
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-22,327,117072.94,358.02122324159023,2933.203058,21.086311000000002,325,2,325.0,1.0,162.5,2912.116747,Neutral,Neutral,47
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-23,154,368639.17,2393.760844155844,6439.07977,56.965183,97,57,146.0,1.0,1.7017543859649122,6382.114587,Greed,Greed,72
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-24,29,72627.81,2504.40724137931,1250.2581989999999,9.656694,17,12,21.0,0.23809523809523808,1.4166666666666667,1240.6015049999999,Greed,Greed,63
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-25,99,76976.78,777.5432323232324,1113.013801,15.513931,16,83,82.0,1.0,0.1927710843373494,1097.49987,Greed,Greed,60
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-26,113,158243.33,1400.3834513274335,3291.144446,17.518361,110,3,110.0,1.0,36.666666666666664,3273.626085,Greed,Greed,65
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-27,83,120476.39,1451.5227710843374,471.712989,12.53856,2,81,81.0,0.654320987654321,0.024691358024691357,459.174429,Greed,Greed,61
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-28,33,34724.43,1052.2554545454545,728.966777,4.663589,6,27,27.0,0.8148148148148148,0.2222222222222222,724.303188,Neutral,Neutral,54
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-25,4,6754.21,1688.5525,14.21524,1.521474,1,3,3.0,1.0,0.3333333333333333,12.693766,Greed,Greed,73
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-29,4,43278.42,10819.605,0.0,0.15618992000000004,4,0,,,,-0.15618992000000004,Greed,Greed,73
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-30,12,48828.85,4069.070833333333,838.9844760000001,3.25899193,5,7,7.0,1.0,0.7142857142857143,835.7254840700001,Greed,Greed,65
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-31,1,8056.83,8056.83,0.0,0.03131298,1,0,,,,-0.03131298,Greed,Greed,64
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-01,3,22667.48,7555.826666666667,0.0,0.09393894,3,0,,,,-0.09393894,Greed,Greed,66
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-02,9,60827.07,6758.5633333333335,1008.518954,3.6017669,4,5,5.0,1.0,0.8,1004.9171871,Greed,Greed,70
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-03,26,51369.17,1975.7373076923077,937.789615,2.84845973,9,17,17.0,1.0,0.5294117647058824,934.9411552700001,Greed,Greed,74
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-05,7,12797.13,1828.1614285714284,1093.05677,1.279708,0,7,7.0,1.0,0.0,1091.777062,Greed,Greed,72
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-06,1,12912.0,12912.0,1260.832586,1.2912,0,1,1.0,1.0,0.0,1259.541386,Extreme Greed,Greed,76
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-07,1,5768.6,5768.6,0.0,0.02418696,1,0,,,,-0.02418696,Extreme Greed,Greed,78
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-08,11,23615.29,2146.8445454545454,0.0,0.10884278,11,0,,,,-0.10884278,Greed,Greed,70
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-09,1,9563.74,9563.74,0.0,0.04837496,1,0,,,,-0.04837496,Greed,Greed,69
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-13,4,30182.67,7545.6675,1621.278931,3.018264,0,4,4.0,1.0,0.0,1618.260667,Greed,Greed,61
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-15,1,11647.74,11647.74,1261.448002,1.164773,0,1,1.0,1.0,0.0,1260.2832290000001,Greed,Greed,70
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-19,1,99.88,99.88,0.0,0.00168698,1,0,,,,-0.00168698,Extreme Greed,Greed,77
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-24,2,16898.940000000002,8449.470000000001,-869.145978,1.689893,0,2,2.0,0.0,0.0,-870.835871,Neutral,Neutral,45
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-26,3,16897.370000000003,5632.456666666668,0.0,0.12173888,3,0,,,,-0.12173888,Neutral,Neutral,47
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-28,6,18027.760000000002,3004.626666666667,1130.350383,1.802775,0,6,6.0,1.0,0.0,1128.5476079999999,Fear,Fear,44
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-08,26,56053.090000000004,2155.8880769230773,246.8944,5.6053,10,16,16.0,1.0,0.625,241.2891,Extreme Fear,Fear,24
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-09,799,2791902.19,3494.2455444305383,2975.927732,408.355916,361,438,381.0,0.984251968503937,0.8242009132420092,2567.571816,Extreme Fear,Fear,18
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-10,105,644130.0,6134.571428571428,-372.76464,82.69018200000001,38,67,60.0,0.4666666666666667,0.5671641791044776,-455.454822,Fear,Fear,39
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-11,279,655093.27,2348.0045519713262,2550.108815,85.463826,62,217,136.0,1.0,0.2857142857142857,2464.644989,Fear,Fear,25
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-12,120,435988.27,3633.2355833333336,303.170149,58.013753,76,44,69.0,1.0,1.7272727272727273,245.15639599999997,Fear,Fear,43
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-13,94,427208.05,4544.766489361702,355.09,64.879745,80,14,11.0,0.9090909090909091,5.714285714285714,290.21025499999996,Neutral,Neutral,45
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-17,34,251215.42,7388.688823529412,425.687612,44.009555,16,18,16.0,1.0,0.8888888888888888,381.678057,Fear,Fear,30
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-22,5,182701.01,36540.202000000005,119.0,9.135048000000001,4,1,4.0,1.0,4.0,109.864952,Neutral,Neutral,47
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-17,14,29998.86,2142.7757142857145,0.0,0.11005894999999999,14,0,,,,-0.11005894999999999,Extreme Greed,Greed,87
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-18,1,4999.94,4999.94,0.0,0.01953097,1,0,,,,-0.01953097,Extreme Greed,Greed,81
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-27,29,24999.01,862.0348275862068,453.853206,2.499887,0,29,5.0,1.0,0.0,451.353319,Greed,Greed,74
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-28,1,4999.89,4999.89,343.092145,0.499989,0,1,1.0,1.0,0.0,342.592156,Greed,Greed,72
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-29,4,7673.17,1918.2925,768.814445,0.767315,3,1,4.0,1.0,3.0,768.0471299999999,Greed,Greed,73
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-30,6,5681.31,946.8850000000001,1211.511836,0.568128,6,0,6.0,1.0,,1210.943708,Greed,Greed,65
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-31,3,1028.46,342.82,306.563532,0.10284599999999999,3,0,3.0,1.0,,306.460686,Greed,Greed,64
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-02,3,3012.4900000000002,1004.1633333333334,739.18423,1.054367,3,0,3.0,1.0,,738.129863,Greed,Greed,70
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-22,6,11242.93,1873.8216666666667,-179.521683,1.9912670000000001,0,6,6.0,0.0,0.0,-181.51295,Extreme Greed,Greed,84
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-25,29,130058.37,4484.771379310345,-18956.391598000002,42.396872,26,3,29.0,0.1724137931034483,8.666666666666666,-18998.788470000003,Extreme Greed,Greed,75
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-26,26,25001.07,961.5796153846154,0.0,3.840246,0,26,,,0.0,-3.840246,Greed,Greed,73
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-27,22,14999.84,681.8109090909091,0.0,1.439962,0,22,,,0.0,-1.439962,Greed,Greed,71
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-28,17,9999.78,588.2223529411765,0.0,0.959961,0,17,,,0.0,-0.959961,Greed,Greed,72
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-29,7,6999.64,999.9485714285714,0.0,0.67196,0,7,,,0.0,-0.67196,Greed,Greed,72
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-30,37,17999.63,486.4764864864865,0.0,1.7279309999999999,0,37,,,0.0,-1.7279309999999999,Greed,Greed,70
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-31,48,30032.41,625.6752083333333,0.0,2.883069,0,48,,,0.0,-2.883069,Extreme Greed,Greed,76
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-01,18,13921.36,773.4088888888889,0.0,1.336437,0,18,,,0.0,-1.336437,Greed,Greed,68
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-02,30,40000.12,1333.3373333333334,0.0,5.040154,0,30,,,0.0,-5.040154,Greed,Greed,60
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-03,119,42245.02,355.00016806722687,13770.715332,4.055456,96,23,96.0,1.0,4.173913043478261,13766.659876,Fear,Fear,44
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-04,45,30451.71,676.7046666666666,0.0,2.923326,0,45,,,0.0,-2.923326,Greed,Greed,72
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-05,25,14999.82,599.9928,0.0,1.439955,0,25,,,0.0,-1.439955,Neutral,Neutral,54
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-06,17,7999.759999999999,470.57411764705876,0.0,0.767964,0,17,,,0.0,-0.767964,Neutral,Neutral,49
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-07,9,5999.86,666.651111111111,0.0,0.575978,0,9,,,0.0,-0.575978,Fear,Fear,44
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-08,5,4999.92,999.984,0.0,0.479987,0,5,,,0.0,-0.479987,Fear,Fear,44
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-09,87,12000.32,137.93471264367815,0.0,1.424024,0,87,,,0.0,-1.424024,Neutral,Neutral,46
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-10,85,59404.15,698.8723529411765,24.634532000000036,5.702735,65,20,65.0,0.4461538461538462,3.25,18.931797000000035,Fear,Fear,43
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-11,13,9999.93,769.2253846153847,0.0,0.959979,0,13,,,0.0,-0.959979,Neutral,Neutral,47
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-12,23,24999.670000000002,1086.9421739130435,0.0,2.399949,0,23,,,0.0,-2.399949,Neutral,Neutral,46
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-13,46,43595.9,947.7369565217392,-3556.3882559999997,8.648265,16,30,16.0,0.0,0.5333333333333333,-3565.0365209999995,Neutral,Neutral,50
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-14,311,847863.59,2726.2494855305467,8781.96,103.773876,124,187,105.0,0.780952380952381,0.6631016042780749,8678.186124,Neutral,Neutral,48
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-15,179,432960.07,2418.771340782123,35346.87108,108.947388,50,129,161.0,0.9565217391304348,0.3875968992248062,35237.923692,Neutral,Neutral,50
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-16,3,9999.890000000001,3333.296666666667,0.0,0.959985,0,3,,,0.0,-0.959985,Neutral,Neutral,54
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-17,6,15019.05,2503.1749999999997,0.0,2.646425,0,6,,,0.0,-2.646425,Neutral,Neutral,51
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-18,13,24999.7,1923.0538461538463,0.0,2.3999610000000002,0,13,,,0.0,-2.3999610000000002,Neutral,Neutral,47
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-19,17,14999.82,882.3423529411765,0.0,1.439975,0,17,,,0.0,-1.439975,Fear,Fear,44
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-20,31,34999.78,1129.0251612903226,0.0,3.359948,0,31,,,0.0,-3.359948,Neutral,Neutral,49
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-21,38,24999.690000000002,657.8865789473684,0.0,2.399939,0,38,,,0.0,-2.399939,Greed,Greed,55
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-23,4,4999.92,1249.98,0.0,0.479988,0,4,,,0.0,-0.479988,Neutral,Neutral,50
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-25,39,24999.87,641.0223076923077,8698.883848,2.39996,39,0,39.0,1.0,,8696.483887999999,Fear,Fear,25
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-26,1,4999.92,4999.92,2225.835732,0.479992,1,0,1.0,1.0,,2225.35574,Extreme Fear,Fear,21
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-28,7,5000.0,714.2857142857143,3309.75,0.479998,7,0,7.0,1.0,,3309.270002,Extreme Fear,Fear,16
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-02,2,4999.95,2499.975,0.0,0.47999499999999995,0,2,,,0.0,-0.47999499999999995,Fear,Fear,26
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-03,8,4999.95,624.99375,0.0,0.479993,0,8,,,0.0,-0.479993,Fear,Fear,33
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-04,16,14999.91,937.494375,6939.47356,1.43998,13,3,13.0,1.0,4.333333333333333,6938.03358,Extreme Fear,Fear,15
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-07,12,149999.77,12499.980833333333,0.0,14.399968000000001,12,0,,,,-14.399968000000001,Fear,Fear,34
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-08,38,99997.82,2631.5215789473687,0.0,9.599786,38,0,,,,-9.599786,Fear,Fear,28
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-09,5,4999.95,999.99,3677.4965580000003,0.479992,5,0,5.0,1.0,,3677.0165660000002,Fear,Fear,27
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-10,14,54999.92,3928.565714285714,4297.3227640000005,5.279983,14,0,5.0,1.0,,4292.042781,Extreme Fear,Fear,20
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-11,8,4999.9400000000005,624.9925000000001,0.0,0.479989,0,8,,,0.0,-0.479989,Extreme Fear,Fear,24
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-12,11,54999.26,4999.932727272728,-2493.849701,5.279924,0,11,1.0,0.0,0.0,-2499.129625,Fear,Fear,34
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-13,37,69999.58,1891.8805405405406,0.0,6.7199349999999995,26,11,,,2.3636363636363638,-6.7199349999999995,Neutral,Neutral,45
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-14,1,9999.89,9999.89,584.05178,0.959989,0,1,1.0,1.0,0.0,583.0917910000001,Fear,Fear,27
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-15,18,39998.04,2222.1133333333332,763.755281,3.839806,0,18,13.0,0.23076923076923078,0.0,759.915475,Neutral,Neutral,46
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-16,7,19998.62,2856.945714285714,8368.226125000001,1.919864,6,1,7.0,0.8571428571428571,6.0,8366.306261000002,Fear,Fear,30
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-17,72,109999.59,1527.7720833333333,0.0,10.559898,0,72,,,0.0,-10.559898,Fear,Fear,32
